2.702822916282627830e-01,2.675720351082304660e-01,2.640752530172676416e-01,2.592984175163337568e-01,2.541390373316119167e-01,2.497582785374277137e-01,2.467612845653377462e-01,2.454366381186616763e-01,2.458588144971258771e-01,2.479950315913015402e-01,2.517761634721011887e-01,2.571274795793385692e-01,2.639761025909876935e-01,2.722490843072193911e-01,2.818680346441055917e-01,2.927407900051832712e-01,3.047475629241063189e-01,3.177172251802318215e-01,3.313887213056716519e-01,3.453549000365825350e-01,3.589963613033972933e-01,3.714389945411937788e-01,3.816077258253187665e-01,3.884491238392371315e-01,3.912628244128200095e-01,3.898917735801319395e-01,3.846165298708825731e-01,3.759528544122900939e-01,3.646265055666759736e-01,3.517280178338069163e-01,3.388775760508337953e-01,3.283995217614119611e-01,3.240669424995985537e-01,3.343508723942107963e-01,3.541463181506827596e-01,3.771323668601098689e-01,4.001984587932838622e-01,4.210980965793282849e-01,4.379278631682552714e-01,4.482143357812873319e-01,4.464786577202346507e-01,4.371644027277739042e-01,4.239406713620610390e-01,4.092204491632145391e-01,3.984460479520492981e-01,3.962522554510030659e-01,3.955088759880567295e-01,3.944176882437346876e-01,3.924474627229130874e-01,3.894371779521605959e-01,3.854374277882612887e-01,3.806621182755236532e-01,3.754478304952613144e-01,3.702171205565676360e-01,3.654609649352380529e-01,3.617555745842793158e-01,3.598385248210362874e-01,3.608528948261309210e-01,3.678234495885916999e-01,3.807872810250216844e-01,3.956022762277626725e-01,4.106825719278504039e-01,4.255932871212735336e-01,4.403885190667935490e-01,4.551800391771365639e-01,4.700210927809536088e-01,4.848934439492893489e-01,4.997063483629560210e-01,5.142923608504901267e-01,5.283991455315018015e-01,5.416764750369225112e-01,5.536553690755781076e-01,5.637132999122158594e-01,5.710159674987167477e-01,5.744294839030104072e-01,5.724562913876383163e-01,5.635303321407221233e-01,5.472235581042710351e-01,5.251904735625743115e-01,5.001416511833483014e-01,4.746350687355658238e-01,4.507414624374348477e-01,4.300758861417648404e-01,4.139708920639080247e-01,4.037285511029011786e-01,4.006757996405028166e-01,4.054780540176707859e-01,4.172205431302877798e-01,4.339438613403530098e-01,4.536590902289638905e-01,4.745842175191725687e-01,4.949942679122578681e-01,5.132282647373891393e-01,5.283549683662407404e-01,5.408738816186371423e-01,5.520455778062114405e-01,5.629468573731877257e-01,5.742208636142152045e-01,5.861421501666761458e-01,5.987249782224175476e-01
2.658298330395609810e-01,2.626913932959951126e-01,2.585322911669152290e-01,2.531483090479014209e-01,2.474061370751314826e-01,2.425140661931663999e-01,2.391591655009506212e-01,2.376166425056567277e-01,2.379087406549160733e-01,2.399597827814261564e-01,2.436796632948130537e-01,2.489888041735355273e-01,2.558185939830366351e-01,2.641062081657707949e-01,2.737893689430421773e-01,2.848002502956177295e-01,2.970547365400193485e-01,3.104310690629716873e-01,3.247298315683622150e-01,3.396066574942437910e-01,3.544763858626396313e-01,3.684186386143863956e-01,3.801866502707298423e-01,3.884775948715031291e-01,3.924413487365967512e-01,3.919828257357949042e-01,3.875222108529357001e-01,3.796107547882314748e-01,3.689141193004843444e-01,3.565080140613616777e-01,3.441197239113336082e-01,3.342838095507829621e-01,3.311445077620049915e-01,3.407483175854366664e-01,3.596838055608344575e-01,3.819526225041443013e-01,4.041163740407966998e-01,4.237383885078997992e-01,4.388131362423735027e-01,4.468630822475176956e-01,4.445797776309206029e-01,4.347870375694640188e-01,4.210369979633981075e-01,4.062621599376257109e-01,3.958191012696659072e-01,3.928548938036300342e-01,3.922474310323309510e-01,3.915190249832107838e-01,3.898476702424673590e-01,3.869710244949828848e-01,3.829257777512111716e-01,3.779556265741490506e-01,3.724425381709508542e-01,3.668506887953384421e-01,3.617009425640560494e-01,3.575918858870323902e-01,3.552958535647263716e-01,3.560677055747802910e-01,3.624017260291054754e-01,3.742403984537077122e-01,3.883623979432115902e-01,4.031410809382691696e-01,4.179976074358222604e-01,4.328463587363344800e-01,4.477462192292875898e-01,4.627500620451385771e-01,4.778576106864846906e-01,4.929997451831269473e-01,5.080296312622323285e-01,5.227140596581421050e-01,5.367218665905468811e-01,5.496052275922522767e-01,5.607660973248940195e-01,5.693924899925448813e-01,5.743345147208813728e-01,5.738919572547729331e-01,5.658284809920530734e-01,5.491670161132731209e-01,5.262240876163346570e-01,5.004491465368019476e-01,4.746968552706931632e-01,4.511321362159037562e-01,4.313308910934807727e-01,4.164496204732301976e-01,4.074645701809131992e-01,4.052034169513767381e-01,4.099222023599686793e-01,4.208532341706892055e-01,4.364710222779102367e-01,4.550828041750243358e-01,4.750465842141444739e-01,4.946144096197535589e-01,5.117625900819540163e-01,5.251522429137729375e-01,5.357058603220430371e-01,5.452278620158104161e-01,5.549555475982685948e-01,5.655107405438251078e-01,5.770890494520166669e-01,5.896064100412345965e-01
2.615846667025039096e-01,2.579670376136959931e-01,2.530766322386170941e-01,2.470207093427632117e-01,2.406887652201987748e-01,2.352976316418278202e-01,2.316182490401388350e-01,2.298904503961693990e-01,2.300610429837774973e-01,2.320067025302705588e-01,2.356211033502688679e-01,2.408246331368104620e-01,2.475547916359346345e-01,2.557579732550436802e-01,2.653855028854508191e-01,2.763912613208248104e-01,2.887260932262591950e-01,3.023219723046679519e-01,3.170553650568308512e-01,3.326745511829187762e-01,3.486751212691672208e-01,3.641342149410746742e-01,3.776214312229484449e-01,3.874887126013248917e-01,3.926748901538985592e-01,3.932391216285111568e-01,3.898578406202943825e-01,3.831149271864831007e-01,3.735382851899657908e-01,3.621696906596696408e-01,3.509228993152078147e-01,3.426072486449669441e-01,3.411448494363185091e-01,3.501206009999151547e-01,3.674724194520990750e-01,3.883465180326766131e-01,4.090277975979716985e-01,4.267772450792506334e-01,4.394034938530921863e-01,4.449510121971513854e-01,4.423573906750704055e-01,4.330783711366024136e-01,4.199424502674702353e-01,4.062775770322986091e-01,3.964358449864135991e-01,3.923366034147193204e-01,3.910925777412046500e-01,3.901953412138254862e-01,3.884897079945588416e-01,3.855344982780479768e-01,3.813088923457499391e-01,3.760720176625440558e-01,3.702511220543911463e-01,3.643558116998661944e-01,3.589426923867904407e-01,3.546444095339538194e-01,3.522834637639817856e-01,3.531202561763038261e-01,3.588092560556361832e-01,3.692150673348493228e-01,3.822252764287341620e-01,3.962994880379966389e-01,4.107462813242577226e-01,4.253597553233987583e-01,4.401331291403423052e-01,4.551004347375808834e-01,4.702656668670144313e-01,4.855719010016343873e-01,5.008857296382416280e-01,5.159869155830421050e-01,5.305579836701852514e-01,5.441686158963676689e-01,5.562468975753915856e-01,5.660212889202753672e-01,5.723925966624250350e-01,5.736163439093431293e-01,5.666865992319358725e-01,5.495199781155619689e-01,5.256594950230635277e-01,4.993542138056383806e-01,4.736172356392387428e-01,4.506667887875650536e-01,4.319977413752909001e-01,4.185113687144763617e-01,4.108097151058487384e-01,4.092987972989732270e-01,4.139550151277617829e-01,4.240871404726078708e-01,4.384772614110978850e-01,4.557291895650337210e-01,4.744285271832708872e-01,4.929623005159982085e-01,5.089718424731870527e-01,5.203055767013502475e-01,5.286895495719754479e-01,5.365856447861432343e-01,5.452700153724734378e-01,5.552819043781127561e-01,5.667111530712496403e-01,5.793587967702045205e-01
2.576867018781285879e-01,2.536312850598392288e-01,2.480449280240293319e-01,2.412300614777223018e-01,2.341944978296055524e-01,2.282650395451355507e-01,2.242843973428136906e-01,2.223977532068204255e-01,2.224409070116735165e-01,2.242437400516337220e-01,2.276935611645853896e-01,2.327166231592059376e-01,2.392571893975059538e-01,2.472677880989095911e-01,2.567080224685867051e-01,2.675472517999253341e-01,2.797658688604514055e-01,2.933480249238726856e-01,3.082542002529891079e-01,3.243531341605034868e-01,3.412797357028551914e-01,3.581884264231973702e-01,3.734860629619873862e-01,3.850343701181770939e-01,3.914338633024527780e-01,3.930632748755016337e-01,3.910375133156378524e-01,3.859295698543121489e-01,3.779622663073922695e-01,3.680723500794584879e-01,3.584038912799627496e-01,3.519272030180218280e-01,3.519714870904806503e-01,3.606955594607512694e-01,3.766193844232930132e-01,3.959032283092085436e-01,4.148505779627100765e-01,4.304975939079440650e-01,4.405745230141775437e-01,4.437646245077218055e-01,4.408595737682787785e-01,4.323279591438193847e-01,4.202625537189703664e-01,4.078931380672230489e-01,3.985952203306339925e-01,3.937197077870138173e-01,3.916458084800069628e-01,3.902730624220467348e-01,3.882813994697826843e-01,3.850589833839208609e-01,3.805179350470453414e-01,3.749353149938201568e-01,3.687904650877555923e-01,3.626400618059975045e-01,3.570706656632012255e-01,3.527320696223483765e-01,3.504391268969015982e-01,3.512784182139085942e-01,3.562971490557629295e-01,3.653482100715379488e-01,3.770537363437469480e-01,3.901291377750482070e-01,4.038592265556388838e-01,4.179589769702474200e-01,4.323638312115249960e-01,4.470823745762473322e-01,4.621136181778453533e-01,4.774041017690038302e-01,4.928255322939207872e-01,5.081620719814452514e-01,5.231004939036694168e-01,5.372172134141592892e-01,5.499544759285370787e-01,5.605717806668195635e-01,5.680381200118915785e-01,5.707428262562643795e-01,5.652733026876575195e-01,5.474153865290460885e-01,5.229494990766667684e-01,4.965113526108524411e-01,4.711273736113952282e-01,4.491025794276879424e-01,4.318446571179102023e-01,4.199242111212555528e-01,4.135430510363278245e-01,4.127545441156748041e-01,4.173314849689191419e-01,4.266201170635284257e-01,4.396185006621742275e-01,4.551915779774553528e-01,4.721843428575702717e-01,4.892665585452498078e-01,5.041018230579261683e-01,5.130236013070437195e-01,5.192743877648986484e-01,5.257607162459940753e-01,5.336467586453217393e-01,5.433632767342402303e-01,5.548878656826019551e-01,5.678997991618004448e-01
2.542808967614291760e-01,2.499068617388502389e-01,2.436993257444726169e-01,2.360579118706880308e-01,2.281617147452266181e-01,2.216118159422251210e-01,2.173471596979652531e-01,2.153121194440927866e-01,2.151937623329160942e-01,2.167908750672324913e-01,2.199995327387114230e-01,2.247568029017656954e-01,2.310117249829772845e-01,2.387170166407344141e-01,2.478321522099236063e-01,2.583319090269355911e-01,2.702154278771615736e-01,2.835095506538749532e-01,2.982559321203552827e-01,3.144602963192255629e-01,3.319569126899750700e-01,3.501014868560758941e-01,3.672441013809759625e-01,3.805628519253048125e-01,3.880451563872497900e-01,3.907007555797008536e-01,3.903448305101449023e-01,3.874189297158068257e-01,3.815465943575446772e-01,3.734402472498317138e-01,3.655668981855058064e-01,3.609843007572521856e-01,3.624374396537746179e-01,3.712603767295661328e-01,3.862059255267809021e-01,4.040991594227136829e-01,4.214033364966098816e-01,4.350710374232562572e-01,4.429283380893451749e-01,4.442159739718931633e-01,4.407316832672165674e-01,4.326181440650742616e-01,4.215288058673962723e-01,4.102730964205676401e-01,4.014634769382467994e-01,3.961425097332380574e-01,3.933556772774622345e-01,3.914289627525846527e-01,3.890189502040328762e-01,3.853917948058125376e-01,3.804149400441048101e-01,3.744085348624182075e-01,3.679209026634424617e-01,3.615548325327964108e-01,3.559089802578441208e-01,3.516136471475661551e-01,3.494072569224684344e-01,3.501444969118097106e-01,3.544871529625055473e-01,3.622968386611375990e-01,3.726471967487015036e-01,3.845359772177374680e-01,3.973050157716357944e-01,4.106411367813578295e-01,4.244436590231543960e-01,4.386998461246207626e-01,4.534002407398105561e-01,4.684883366502319291e-01,4.838327728753668566e-01,4.992123120886446941e-01,5.143059476386611095e-01,5.286810814323530394e-01,5.417714152494212954e-01,5.528307915703578601e-01,5.608307692698488722e-01,5.641923439713352195e-01,5.595618350507294281e-01,5.418443363479852337e-01,5.177076322726748003e-01,4.917394103275043449e-01,4.670922232654284301e-01,4.463164500390064404e-01,4.307679385890672563e-01,4.205863097597557498e-01,4.155619046590466326e-01,4.154642632229723631e-01,4.199143649857468574e-01,4.282688917276580298e-01,4.396690640506051295e-01,4.531842048068241979e-01,4.678842507226761427e-01,4.826850573244811926e-01,4.955419753051302223e-01,5.023308565305839579e-01,5.069971977288858511e-01,5.124830767287704703e-01,5.199073121259694119e-01,5.296302972092448158e-01,5.415319116649790487e-01,5.551715348759387325e-01
2.514918113606370298e-01,2.469869134861255588e-01,2.402871017935126474e-01,2.317958560736883555e-01,2.228609844250115657e-01,2.155771271219464325e-01,2.110491884877205848e-01,2.088377349988377318e-01,2.084763209329025813e-01,2.097721091839446217e-01,2.126454638568304745e-01,2.170443462353546238e-01,2.229163079935574387e-01,2.302050914356357225e-01,2.388587505988652993e-01,2.488439773015898027e-01,2.601626763891147220e-01,2.728660890932843586e-01,2.870590469406408829e-01,3.028773624553906529e-01,3.203912846255008162e-01,3.393065079752659585e-01,3.581874734421148787e-01,3.733760032423845132e-01,3.816362927573493380e-01,3.852349727788038081e-01,3.869551274376874517e-01,3.868732260349645458e-01,3.835872437002478819e-01,3.774315000826646838e-01,3.714575613971078383e-01,3.687893554689765097e-01,3.716763971733172411e-01,3.809422226028544856e-01,3.954301152621155779e-01,4.123673084124845900e-01,4.283788256749403445e-01,4.404128054035254536e-01,4.465114527756384177e-01,4.465109886252491833e-01,4.419571755334601448e-01,4.337329806255354470e-01,4.232780864151379774e-01,4.128535020789740884e-01,4.044690126495993354e-01,3.989454886617380680e-01,3.956663463631429067e-01,3.932658549703020867e-01,3.904204034487506192e-01,3.863098712410959479e-01,3.807977680294456491e-01,3.742973296114939785e-01,3.674536689839698056e-01,3.609108314466382694e-01,3.552520729454187176e-01,3.510461355166611952e-01,3.489079972765551929e-01,3.494691654508912393e-01,3.531440519220865326e-01,3.598052809912104522e-01,3.688094979514957572e-01,3.794004600838292163e-01,3.910224940660214088e-01,4.033801830915493269e-01,4.163642319392693025e-01,4.299522139565894463e-01,4.441280644481793161e-01,4.588285524153334904e-01,4.739121454662154065e-01,4.891425006268690368e-01,5.041783936014780920e-01,5.185616824129439806e-01,5.316932357720887126e-01,5.427801141440511401e-01,5.507137545336320272e-01,5.537465774162271259e-01,5.486214447317152576e-01,5.326419285353978239e-01,5.099567958360715636e-01,4.851180310044824751e-01,4.615667368430855788e-01,4.423427222111016022e-01,4.288156100594129327e-01,4.205190425733178472e-01,4.168592678627085490e-01,4.174029434255146498e-01,4.216560216408282713e-01,4.289597669666100899e-01,4.385355334348481904e-01,4.495960502365505818e-01,4.613831063319793202e-01,4.729615132756137541e-01,4.824976748442750818e-01,4.879165897439676769e-01,4.916938592024031607e-01,4.966374328300737773e-01,5.039660233822012003e-01,5.140188911971073082e-01,5.265963615523858721e-01,5.411433754301029353e-01
2.494043341532119484e-01,2.450238825560120404e-01,2.380403371030865856e-01,2.287723315376126720e-01,2.186390359357233137e-01,2.104786019618813953e-01,2.057010267967029904e-01,2.031933991028722630e-01,2.024390939073725804e-01,2.033038254720054283e-01,2.057349335210005847e-01,2.096817248548745738e-01,2.150787531326443514e-01,2.218487456516413658e-01,2.299149782217284610e-01,2.392202472359201693e-01,2.497494853880652954e-01,2.615525181264644061e-01,2.747633193351788350e-01,2.896078300232147740e-01,3.063698648268484703e-01,3.251967591790219103e-01,3.453130087560367656e-01,3.625141042982704676e-01,3.710216800945858040e-01,3.756532308324267433e-01,3.800111590699515318e-01,3.835117359781463620e-01,3.833125559226431278e-01,3.791689450049489096e-01,3.752337835112626863e-01,3.745741453416826516e-01,3.790139952952813474e-01,3.890565164930563924e-01,4.035990229046007016e-01,4.201204004435368233e-01,4.353426740644579240e-01,4.461679647001801641e-01,4.508143892897891192e-01,4.495167792206586910e-01,4.438448871393632089e-01,4.351928196939525151e-01,4.250328857131222549e-01,4.151732268982044616e-01,4.071505062801747954e-01,4.015988485560200161e-01,3.980625343570665109e-01,3.953596333787317008e-01,3.921546120331029783e-01,3.875340168313101685e-01,3.814059173514010581e-01,3.743555350688865246e-01,3.671610465917751753e-01,3.604948165710908370e-01,3.548891906615878611e-01,3.508119462145629086e-01,3.487297397756634609e-01,3.490785390042958625e-01,3.521053717028834740e-01,3.576908289062004087e-01,3.653763156258378331e-01,3.746044448040990460e-01,3.849393176722415433e-01,3.961376262115336999e-01,4.081089382055438364e-01,4.208368831758519946e-01,4.343047203186998217e-01,4.484415392127516498e-01,4.630901274150431846e-01,4.779905405547566488e-01,4.927706592850640277e-01,5.069339458637642792e-01,5.198327738210863913e-01,5.306092597431018021e-01,5.380672114311764176e-01,5.404130664544766205e-01,5.350978595737672094e-01,5.208090936992952891e-01,5.001704373296114170e-01,4.770186345365985403e-01,4.548525392666888933e-01,4.374221625319627549e-01,4.262056937488516439e-01,4.198441425823276063e-01,4.174946514211406168e-01,4.186041569866283396e-01,4.225795111910066737e-01,4.287142978158478002e-01,4.362523079767939294e-01,4.444995429801039677e-01,4.528576915044162376e-01,4.606384119998203630e-01,4.667243435418662045e-01,4.704516286357964816e-01,4.735496166261015105e-01,4.782803491214657754e-01,4.858403060477805013e-01,4.965324232525425430e-01,5.100780503936412913e-01,5.258116847499714197e-01
2.480460586219805919e-01,2.441081436895728984e-01,2.371402470280941088e-01,2.273278995737939567e-01,2.160372487565211941e-01,2.068461288037894974e-01,2.016637600541457687e-01,1.985680793286519474e-01,1.971995993029054262e-01,1.974811690439253198e-01,1.993618014865887744e-01,2.027709815020841688e-01,2.076144350162536512e-01,2.137803441919174929e-01,2.211532275576644224e-01,2.296356784843851528e-01,2.391748611106550015e-01,2.497898760418593156e-01,2.615988584352493262e-01,2.748468419695342391e-01,2.899276233489729293e-01,3.073374186724464607e-01,3.272069044268164362e-01,3.463266447388946290e-01,3.545810597103979944e-01,3.611203713098660728e-01,3.688294780626506508e-01,3.763832830942703822e-01,3.797100118246703460e-01,3.777911508633451376e-01,3.762362958532179391e-01,3.777777922410052724e-01,3.839333950964487485e-01,3.950450874894357867e-01,4.100918194259861593e-01,4.267459809061193710e-01,4.417494938637958057e-01,4.517924701587361369e-01,4.551230100167344972e-01,4.524244781123627490e-01,4.456040657306203912e-01,4.363945312210262273e-01,4.263036743200387946e-01,4.168142640166365709e-01,4.091032443214075442e-01,4.036476096574688199e-01,4.000664655759820221e-01,3.972758047859556996e-01,3.938578690325584830e-01,3.887375866039946004e-01,3.819233511249251478e-01,3.742915082104190105e-01,3.667886782196845274e-01,3.600860629095237186e-01,3.546216319188673083e-01,3.507279114417727328e-01,3.487130524407291432e-01,3.488462384467112543e-01,3.512547855989893719e-01,3.558236850396667705e-01,3.622202817130570907e-01,3.700454093559670810e-01,3.789851244909669958e-01,3.888717381408852702e-01,3.996584039024426716e-01,4.113521993696025447e-01,4.239442912219857362e-01,4.373572960632259310e-01,4.514144492156759725e-01,4.658255434387186256e-01,4.801800724988680713e-01,4.939366790583790134e-01,5.063972496704352011e-01,5.166515338654420475e-01,5.234774195422957632e-01,5.252298078358315081e-01,5.200765799821667201e-01,5.073971438633861908e-01,4.890213172065820402e-01,4.680192485785568124e-01,4.476050134988476259e-01,4.321350994187582728e-01,4.233012226750751950e-01,4.187283579861613703e-01,4.175540014070122652e-01,4.191326417180256669e-01,4.227564493471831497e-01,4.276285888473303487e-01,4.329590228616133629e-01,4.381089841288776654e-01,4.426684229565900353e-01,4.463593554826239540e-01,4.489163633281272325e-01,4.506104318080268456e-01,4.529209437089605217e-01,4.575986096079311949e-01,4.656418584449717457e-01,4.772418317185156411e-01,4.920179480578141806e-01,5.091963554974832107e-01
2.473703262921844725e-01,2.442399038782525622e-01,2.376533319458644655e-01,2.276630338095912975e-01,2.157452966019377527e-01,2.055699046322558843e-01,1.991729867535241283e-01,1.950443277618489901e-01,1.928130929099722835e-01,1.923666064790552355e-01,1.936053670113153657e-01,1.964110811079393670e-01,2.006440800937667746e-01,2.061454114935088455e-01,2.127480822271508032e-01,2.202998215678633187e-01,2.286916848905349298e-01,2.378855808572239994e-01,2.479394534321386345e-01,2.590355881217902834e-01,2.715204357386227230e-01,2.859442551973643276e-01,3.028697202816488243e-01,3.203080493663321704e-01,3.311014242891872073e-01,3.415780980823797108e-01,3.533284241477474552e-01,3.645292432012467998e-01,3.712611577815039254e-01,3.727430691380959615e-01,3.741005476209551261e-01,3.780650374147853654e-01,3.860735400677555162e-01,3.984567520140984698e-01,4.143348187210449396e-01,4.315888318819105507e-01,4.469500985120617997e-01,4.566249127806685237e-01,4.586596903904762712e-01,4.544601345689756045e-01,4.465032229249601414e-01,4.367333183369197513e-01,4.266196307664102960e-01,4.173949038231796749e-01,4.099662386347944221e-01,4.046870569597800227e-01,4.012239133579029726e-01,3.985628772574330014e-01,3.951346511743878409e-01,3.895436752660756952e-01,3.819752341605422430e-01,3.737764797754863366e-01,3.660713680065441622e-01,3.594732839501375565e-01,3.542757123178006395e-01,3.506480536061360453e-01,3.487398753691834941e-01,3.486806123719645711e-01,3.505093356898640877e-01,3.541130015803517495e-01,3.592480496340044738e-01,3.656421719645948087e-01,3.730995465623436758e-01,3.815443311502590973e-01,3.909950581033214689e-01,4.015000406323352422e-01,4.130684128051598236e-01,4.256188691190700979e-01,4.389524365551409346e-01,4.527437932455740111e-01,4.665400240526125231e-01,4.797551148528143017e-01,4.916503094483104519e-01,5.012941788865816761e-01,5.075116705951252527e-01,5.089010909436915142e-01,5.041842255912953874e-01,4.931142402868076147e-01,4.771031593882462118e-01,4.586618477109425385e-01,4.407703060212675439e-01,4.275132235824656846e-01,4.204192396130110865e-01,4.172921490375856024e-01,4.171038552912413877e-01,4.190550657429810144e-01,4.222824965535316721e-01,4.258479195049496013e-01,4.288679318532793161e-01,4.307205052975788817e-01,4.312146058275239113e-01,4.305981576614392736e-01,4.294628205581076941e-01,4.288278924335173770e-01,4.301697375014690294e-01,4.348502882052898144e-01,4.435592267300663138e-01,4.562829146418074799e-01,4.725011247186046148e-01,4.913354458172918271e-01
2.472420972526947480e-01,2.453058610528273675e-01,2.394772874080217662e-01,2.296314749019643386e-01,2.174268334323699037e-01,2.062141627925768717e-01,1.980542882767224455e-01,1.925369201165096911e-01,1.892569258075127436e-01,1.879863257535134835e-01,1.885297127072362855e-01,1.906972346938857754e-01,1.942921048206045498e-01,1.990995737268121957e-01,2.048913696123122463e-01,2.114492620386840827e-01,2.185957786448682327e-01,2.262189252707003106e-01,2.342873926662747408e-01,2.428615349757876629e-01,2.521100549047332606e-01,2.623446949525458649e-01,2.740564025969973727e-01,2.875574248744356964e-01,3.023365488657105971e-01,3.183200998878703558e-01,3.344387986171426519e-01,3.487998147651865111e-01,3.587531337453100377e-01,3.642381518457113998e-01,3.688438571551841960e-01,3.753410015722806747e-01,3.852362879837158971e-01,3.989521254472663259e-01,4.158015424655872039e-01,4.339316080506563367e-01,4.501567425133146116e-01,4.598870217332660104e-01,4.605417809555234498e-01,4.548216122397406025e-01,4.458690146164485668e-01,4.356676461182047433e-01,4.255663419625648203e-01,4.165867827347256025e-01,4.094318734238058255e-01,4.043633935997874573e-01,4.010985189784861404e-01,3.987280964517339044e-01,3.955356795081286236e-01,3.895002258647721760e-01,3.811192725483110166e-01,3.724609994007295199e-01,3.647554803406336532e-01,3.584735881007858893e-01,3.537143605864443430e-01,3.504654063973262623e-01,3.487272877715668074e-01,3.485175912547688881e-01,3.498117649110668026e-01,3.524975629492743678e-01,3.563954747677939849e-01,3.613360082071253032e-01,3.672363270077738662e-01,3.741251187264467148e-01,3.821064387302044452e-01,3.912878091071974040e-01,4.017070343519719700e-01,4.132818140924285899e-01,4.257886920865487923e-01,4.388635429505924890e-01,4.520097312276689649e-01,4.646014690399837832e-01,4.758753654525236243e-01,4.849124244310729637e-01,4.906348769313169100e-01,4.918977632123784360e-01,4.878247355699123489e-01,4.783945904029494045e-01,4.647959405299886271e-01,4.491732385579467746e-01,4.342898662993839309e-01,4.233441630190561966e-01,4.175325942202618990e-01,4.155302512159444461e-01,4.161552257292733259e-01,4.184142790859510797e-01,4.212526877195230668e-01,4.235397750713687515e-01,4.242313502717394158e-01,4.226656948232339062e-01,4.188742869762087651e-01,4.137029298849732584e-01,4.086277433646330337e-01,4.053954655310718636e-01,4.056130946865224018e-01,4.103282517244650762e-01,4.198450023497635186e-01,4.338562529291145609e-01,4.516607674367350000e-01,4.722825797226875011e-01
